City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1400,Mountain Home,US,43.133,-115.6912,78.28,25,0,16.11,clear sky
1401,Santo Domingo,DO,18.5001,-69.9886,79.03,89,20,4.0,few clouds
1402,Dickinson,US,29.4608,-95.0513,86.09,84,0,0.0,clear sky
1403,Maltahohe,NA,-24.8333,16.9833,50.38,55,0,10.13,clear sky
1404,Arroyo,ES,41.6096,-4.7969,60.15,77,0,10.36,clear sky
1405,Samdari,IN,25.8167,72.5833,89.85,58,71,1.66,broken clouds
1406,Vilyuysk,RU,63.7553,121.6247,69.76,62,100,1.23,overcast clouds
1407,Maudaha,IN,25.6833,80.1167,93.96,49,63,11.9,broken clouds
1408,Seoul,KR,37.5683,126.9778,88.99,70,100,1.99,overcast clouds
1409,Joue-Les-Tours,FR,47.3522,0.6691,57.54,82,0,3.44,clear sky
1410,Vallenar,CL,-28.5708,-70.7581,58.55,37,53,1.9,broken clouds
1411,Mananjary,MG,-21.2167,48.3333,67.53,87,100,2.37,light rain
1412,Genhe,CN,50.7833,121.5167,85.93,42,96,8.05,overcast clouds
1413,Anzoategui,CO,4.63,-75.0954,57.81,83,100,4.92,overcast clouds
1414,Zhanakorgan,KZ,43.9098,67.2495,71.94,37,0,15.05,clear sky
1415,Ous,RU,60.9058,61.5186,54.75,54,100,2.37,overcast clouds
1416,Alta Floresta,BR,-9.8756,-56.0861,69.3,48,4,4.72,clear sky
1417,Gumdag,TM,39.2061,54.5906,72.34,45,0,9.8,clear sky
1418,Mackay,AU,-21.15,149.2,55.69,95,100,8.59,moderate rain
1419,Gumla,IN,23.05,84.55,81.3,73,98,5.44,overcast clouds
1420,Omsukchan,RU,62.5333,155.8,69.3,42,89,9.98,overcast clouds
1421,Slobodskoy,RU,58.7322,50.1772,55.83,64,99,2.59,overcast clouds
1422,Salou,ES,41.0766,1.1416,77.95,81,0,4.61,light rain
1423,Kasamwa,TZ,-2.85,32.4333,57.51,51,44,4.18,scattered clouds
1424,Chapais,CA,49.7834,-74.8492,52.25,72,63,4.25,broken clouds
1425,Kolosovka,RU,56.4678,73.611,56.3,97,100,17.72,light rain
1426,Veliko Gradiste,RS,44.7567,21.5136,66.15,88,2,4.03,clear sky
1427,Dakar,SN,14.6937,-17.4441,77.88,84,100,1.3,light rain
1428,Rosetta,EG,31.4044,30.4164,75.78,81,0,7.56,clear sky
1429,Mulege,MX,26.8833,-111.9833,86.94,50,0,3.36,clear sky
1430,Phan Thiet,VN,10.9333,108.1,90.63,54,41,11.95,scattered clouds
1431,Khor,RU,47.8861,134.9464,80.46,71,62,2.17,broken clouds
1432,Roma,US,43.2128,-75.4557,68.86,80,75,0.0,broken clouds
1433,Penzance,GB,50.1186,-5.5371,58.46,86,0,10.11,clear sky
1434,Mareeba,AU,-17.0,145.4333,61.52,96,99,1.97,overcast clouds
1435,Stromness,GB,58.965,-3.296,49.87,83,100,17.0,overcast clouds
1436,Mongagua,BR,-24.0931,-46.6208,67.68,67,6,4.94,clear sky
1437,Yaan,NG,7.3833,8.5667,70.39,96,95,4.63,overcast clouds
1438,Nizhniy Baskunchak,RU,48.2198,46.8311,65.17,54,15,14.38,few clouds
1439,Xinzhou,CN,38.4092,112.7333,82.98,51,43,4.38,scattered clouds
1440,Pingliang,CN,35.5392,106.6861,81.1,38,79,5.84,broken clouds
1441,Brookings,US,44.3114,-96.7984,79.05,84,0,4.61,clear sky
1442,Pinerolo,IT,44.8833,7.35,69.73,85,0,1.01,clear sky
1443,Kautokeino,NO,69.0125,23.0412,60.12,73,97,11.95,overcast clouds
1444,Cabinda,AO,-5.55,12.2,68.7,92,61,6.91,broken clouds
1445,Santa Rosa,PH,14.3122,121.1114,89.11,73,89,2.53,heavy intensity rain
1446,Fairmont,US,39.4851,-80.1426,74.57,74,91,2.71,overcast clouds
1447,Wuxue,CN,29.8506,115.5525,79.11,92,100,10.33,overcast clouds
1448,Matadi,CD,-5.8167,13.45,65.75,97,56,2.84,broken clouds
1449,Namwala,ZM,-15.7504,26.4384,53.78,71,5,4.85,clear sky
1450,Kitakata,JP,37.65,139.8667,89.17,52,95,1.16,overcast clouds
1451,South River,US,40.4465,-74.386,76.89,60,97,1.99,overcast clouds
1452,Aldan,RU,58.6031,125.3894,85.24,39,23,10.65,few clouds
1453,San Andres,CO,12.5847,-81.7006,82.42,89,100,12.66,overcast clouds
1454,Paracuru,BR,-3.41,-39.0306,75.11,91,76,7.58,broken clouds
1455,Gornopravdinsk,RU,60.05,69.9,55.31,57,66,10.25,broken clouds
1456,Campbell River,CA,50.0163,-125.2446,59.45,94,100,2.3,mist
1457,Guaraciaba Do Norte,BR,-4.1669,-40.7475,66.09,75,95,2.75,overcast clouds
1458,Tres Arroyos,AR,-38.3739,-60.2798,40.1,34,0,6.24,clear sky
1459,Batsfjord,NO,70.6345,29.7185,55.18,87,75,5.75,broken clouds
1460,Chilca,PE,-12.5211,-76.7372,60.58,87,100,1.21,overcast clouds
1461,El Dorado,US,38.7666,-120.5177,71.42,65,65,5.53,broken clouds
1462,Sao Sebastiao,BR,-23.76,-45.4097,67.01,67,3,3.27,clear sky
1463,Shiogama,JP,38.3167,141.0333,78.78,70,100,6.8,overcast clouds
1464,Nhulunbuy,AU,-12.2333,136.7667,75.81,60,40,19.57,scattered clouds
1465,Laguna De Perlas,NI,12.3429,-83.6712,77.92,91,100,7.14,overcast clouds
1466,Natal,BR,-5.795,-35.2094,75.42,94,75,11.5,broken clouds
1467,Yurginskoye,RU,56.8189,67.3921,51.64,78,72,12.97,broken clouds
1468,Sussex,US,41.1834,-74.6663,71.69,69,0,1.01,clear sky
1469,Acajutla,SV,13.5928,-89.8275,79.32,85,100,8.81,overcast clouds
1470,Mongoumba,CF,3.6415,18.5936,69.19,95,100,1.79,overcast clouds
1471,Aasiaat,GL,68.7098,-52.8699,39.02,86,69,8.28,broken clouds
1472,Hoi An,VN,15.8794,108.335,96.76,54,100,7.0,overcast clouds
1473,Conakry,GN,9.538,-13.6773,77.04,86,96,8.21,moderate rain
1474,Sarangarh,IN,21.6,83.0833,82.94,69,70,5.57,broken clouds
1475,Mmathubudukwane,BW,-24.6,26.4333,54.34,51,0,2.46,clear sky
1476,Kodinsk,RU,58.6881,99.1844,70.14,52,89,1.36,overcast clouds
1477,Ratnagiri,IN,16.9833,73.3,79.56,89,100,19.26,heavy intensity rain
1478,Tigzirt,DZ,36.8886,4.1198,80.44,58,4,4.23,clear sky
1479,Tartagal,AR,-22.5164,-63.8013,60.06,85,69,4.07,broken clouds
1480,Baneh,IR,35.9975,45.8853,61.16,50,0,9.01,clear sky
1481,Grajau,BR,-5.8194,-46.1386,78.33,57,100,4.03,overcast clouds
1482,Sinegorye,RU,62.0788,150.477,81.97,35,83,7.02,broken clouds
1483,Severnyy,RU,50.677,36.5532,68.04,77,0,4.47,clear sky
1484,Lagunas,PE,-5.2269,-75.6753,76.08,86,100,1.52,overcast clouds
1485,Tonekabon,IR,36.8163,50.8738,71.55,66,31,1.99,scattered clouds
1486,Mirnyy,RU,62.5353,113.9611,69.24,49,100,4.0,overcast clouds
1487,Bureya,RU,49.8133,129.8131,82.31,69,36,8.32,scattered clouds
1488,Coos Bay,US,43.3665,-124.2179,66.31,88,100,0.0,overcast clouds
1489,Abernethy,GB,56.3325,-3.3123,51.76,95,6,5.01,clear sky
1490,Saint-Georges,GD,12.0564,-61.7485,78.48,83,20,8.05,few clouds
1491,San Francisco Del Mar,MX,16.2333,-94.65,81.05,80,85,16.67,overcast clouds
1492,Wajima,JP,37.4,136.9,88.48,58,75,8.05,broken clouds
1493,Sikasso,ML,10.9167,-7.0,72.88,92,77,4.99,broken clouds
1494,Marion,US,39.7684,-86.1555,84.52,71,40,12.66,scattered clouds
1495,Kamina,CD,-8.7386,24.9906,57.74,54,16,4.29,few clouds
1496,Sembakung,ID,3.8167,117.25,88.72,60,98,1.03,overcast clouds
1497,Santa Monica,US,34.0195,-118.4912,77.54,78,0,11.5,clear sky
1498,Kerrobert,CA,51.9168,-109.1348,60.85,74,100,5.95,overcast clouds
1499,Nohar,IN,29.1833,74.7667,95.97,49,52,9.19,broken clouds
1500,Oranjemund,NA,-28.55,16.4333,52.05,90,0,2.17,clear sky
1501,Ganserndorf,AT,48.3392,16.7202,71.11,82,100,6.24,overcast clouds
1502,Selfoss,IS,63.9331,-20.9971,43.05,84,40,3.47,scattered clouds
1503,Novobirilyussy,RU,56.9514,90.6661,70.02,54,5,6.11,clear sky
1504,Ushtobe,KZ,45.2514,77.9838,65.68,72,100,13.22,overcast clouds
1505,Gimli,CA,50.6336,-96.9907,66.22,82,99,8.05,overcast clouds
1506,Bowen,AU,-20.0167,148.2333,56.35,96,100,14.0,moderate rain
1507,Esmeraldas,BR,-19.7625,-44.3139,65.26,86,0,4.79,clear sky
1508,Shieli,KZ,44.1667,66.75,72.61,39,0,16.11,clear sky
1509,Samarinda,ID,-0.5,117.15,88.07,59,99,4.07,overcast clouds
1510,Januaria,BR,-15.4833,-44.3667,65.48,63,19,5.03,few clouds
1511,Karlstad,SE,59.3793,13.5036,52.36,93,8,9.22,clear sky
1512,Partizanskoye,RU,55.5006,94.39,65.77,69,3,7.47,clear sky
1513,Galveston,US,29.3669,-94.9669,85.96,85,0,13.8,clear sky
1514,Damara,CF,4.9608,18.7035,68.94,96,100,2.64,overcast clouds
1515,Yenagoa,NG,4.9247,6.2642,72.81,96,99,2.08,overcast clouds
1516,Kohima,IN,25.6667,94.1167,75.97,82,69,1.05,broken clouds
1517,Funtua,NG,11.5233,7.3081,72.14,80,100,8.32,overcast clouds
1518,Usvyaty,RU,55.7456,30.7533,61.05,96,28,3.65,scattered clouds
1519,Shaunavon,CA,49.6501,-108.4181,56.98,90,98,10.76,overcast clouds
1520,Utiel,ES,39.5667,-1.2,68.7,66,33,4.41,scattered clouds
1521,Sabirabad,AZ,40.0095,48.4752,73.11,52,0,4.5,clear sky
1522,Gazojak,TM,41.1875,61.4036,75.81,28,0,7.38,clear sky
1523,Tondano,ID,1.3038,124.9112,75.29,91,100,4.34,overcast clouds
1524,Kupang,ID,-10.1667,123.5833,80.29,58,100,15.59,overcast clouds
1525,Bonnyville,CA,54.2668,-110.735,67.8,85,97,8.14,overcast clouds
1526,Kristiansund,NO,63.1115,7.732,51.85,93,75,0.0,broken clouds
1527,North Bend,US,43.4065,-124.2243,67.24,88,100,0.0,overcast clouds
1528,Erdenet,MN,49.0333,104.0833,54.48,81,98,5.08,overcast clouds
1529,Trairi,BR,-3.2778,-39.2689,72.81,94,74,5.84,broken clouds
1530,Cornwall,CA,45.0181,-74.7281,65.98,82,0,0.0,clear sky
1531,Vadso,NO,70.0744,29.7487,58.08,100,100,18.41,drizzle
1532,Shenzhen,CN,22.5455,114.0683,87.08,89,100,11.25,moderate rain
1533,Jinchang,CN,38.4953,102.1739,83.88,15,0,9.13,clear sky
1534,Chunskiy,RU,56.0815,99.6342,74.97,39,66,2.62,broken clouds
1535,Kvarkeno,RU,52.0833,59.725,51.96,71,92,14.41,overcast clouds
1536,Fillan,NO,63.6064,8.9696,53.04,81,100,13.58,overcast clouds
1537,Mingguang,CN,32.7802,117.9638,86.45,69,100,8.1,overcast clouds
1538,Mecca,SA,21.4267,39.8261,83.59,31,66,4.07,broken clouds
1539,Horodyshche,UA,49.2849,31.4451,66.2,58,1,3.09,clear sky
1540,Xuddur,SO,4.1213,43.8894,67.73,84,32,17.18,scattered clouds
1541,Lufilufi,WS,-13.8745,-171.5986,85.78,74,12,11.79,light rain
1542,Norilsk,RU,69.3535,88.2027,58.42,46,0,16.4,clear sky
1543,Meadow Lake,US,34.8014,-106.5436,76.66,55,100,3.51,overcast clouds
1544,Mian Channun,PK,30.44,72.3543,98.33,42,0,4.18,clear sky
1545,Blackwater,AU,-23.5833,148.8833,57.51,64,99,4.27,overcast clouds
1546,Iralaya,HN,15.0,-83.2333,79.3,89,100,12.71,overcast clouds
1547,San Marcos,US,33.1434,-117.1661,69.8,76,0,8.05,clear sky
1548,Manggar,ID,-2.8833,108.2667,84.52,74,95,6.4,overcast clouds
1549,Maraa,BR,-1.8333,-65.3667,71.46,99,88,2.06,overcast clouds
1550,Manzhouli,CN,49.6,117.4333,79.72,49,49,9.57,scattered clouds
1551,Celestun,MX,20.8667,-90.4,80.82,80,74,14.72,broken clouds
1552,Dhidhdhoo,MV,6.8833,73.1,82.6,80,84,17.18,broken clouds
1553,Trapani,IT,37.8333,12.6667,71.69,73,0,3.44,clear sky
1554,Kostomuksha,RU,64.571,30.5767,65.28,65,100,3.13,overcast clouds
1555,Tortoli,IT,39.9256,9.6572,79.43,40,2,5.32,clear sky
1556,Newtonmore,GB,57.066,-4.1192,42.76,94,21,4.7,few clouds
1557,Labytnangi,RU,66.6572,66.4183,55.04,89,100,10.85,light rain
1558,Miaga,PH,12.2376,123.8167,84.6,72,100,2.04,overcast clouds
1559,Zhanaozen,KZ,43.3,52.8,68.07,56,2,11.5,clear sky
1560,Kibala,TD,9.1104,18.3463,71.96,94,94,4.85,light rain
1561,Mae Sai,TH,20.4335,99.8762,76.8,96,100,1.23,overcast clouds
1562,Santiago,CL,-33.4569,-70.6483,47.86,61,0,1.14,clear sky
1563,Dauphin,CA,51.1494,-100.0502,59.14,95,100,3.44,moderate rain
1564,Tucuman,AR,-26.8241,-65.2226,51.8,82,100,4.61,overcast clouds
1565,Kirando,TZ,-7.4167,30.6,67.06,56,3,8.66,clear sky
1566,Kaputa,ZM,-8.4689,29.6619,61.41,66,0,5.77,clear sky
1567,Katangli,RU,51.7102,143.2326,65.1,65,12,10.94,few clouds
1568,Grong,NO,64.4654,12.3149,53.2,97,100,8.93,light rain
1569,Hede,CN,33.7681,120.2517,89.11,57,72,15.68,broken clouds
1570,Sanary-Sur-Mer,FR,43.1178,5.8001,77.88,78,0,8.55,clear sky
1571,Adana,TR,36.985,35.2881,75.22,83,40,3.44,scattered clouds
1572,Nurota,UZ,40.5614,65.6886,73.72,33,33,3.67,scattered clouds
1573,Ko Samui,TH,9.5357,99.9357,87.71,66,20,5.75,few clouds
1574,Gimbi,ET,9.1667,35.8333,50.97,95,90,1.97,overcast clouds
1575,Tucuma,BR,-0.1833,-50.05,74.55,92,4,5.32,clear sky
1576,Bairiki,KI,1.3292,172.9752,86.0,70,40,12.66,scattered clouds
1577,Hammerfest,NO,70.6634,23.6821,61.25,77,40,14.97,scattered clouds
1578,Duluth,US,46.7833,-92.1066,62.04,97,100,10.36,fog
1579,Jatibarang,ID,-6.4747,108.3153,85.5,69,82,3.36,broken clouds
1580,Manhuacu,BR,-20.2581,-42.0336,56.32,90,0,1.43,clear sky
1581,Bajil,YE,15.0584,43.2851,89.69,31,15,8.57,few clouds
1582,Tarakan,ID,3.3,117.6333,85.5,79,40,5.75,light rain
1583,Wronki,PL,52.7105,16.3804,63.28,80,83,3.4,broken clouds
1584,Suluova,TR,40.8313,35.6479,51.66,87,0,6.91,clear sky
1585,Severnoye,RU,56.3491,78.3619,59.13,93,100,9.66,overcast clouds
1586,Tiznit,MA,29.5833,-9.5,70.95,55,17,1.28,few clouds
1587,Tamiahua,MX,21.2667,-97.45,80.22,86,6,8.25,clear sky
1588,Mutare,ZW,-18.9707,32.6709,49.39,96,6,1.72,clear sky
1589,Odessa,UA,46.4775,30.7326,72.45,48,1,4.45,clear sky
1590,Tambura,SS,5.6,27.4667,66.02,92,96,2.93,overcast clouds
1591,Sungaipenuh,ID,-2.0833,101.3833,77.41,65,99,0.74,overcast clouds
1592,Saramech,AM,40.7749,44.2222,54.18,90,19,4.47,few clouds
1593,Gao,ML,16.6362,1.637,86.02,39,45,14.45,scattered clouds
1594,Puerto Montt,CL,-41.4698,-72.9447,45.43,100,100,12.66,overcast clouds
1595,Alvdal,NO,62.1077,10.6307,44.19,94,100,5.12,light rain
1596,Astoria,US,46.1879,-123.8313,64.6,80,0,13.8,clear sky
1597,Ottawa,CA,45.4112,-75.6981,66.63,68,75,5.75,broken clouds
1598,Henties Bay,NA,-22.116,14.2845,53.82,87,0,5.68,clear sky
1599,Serra Talhada,BR,-7.9919,-38.2983,68.99,88,100,12.64,overcast clouds
1600,Mahanje,TZ,-9.9333,35.3333,51.44,89,3,1.41,clear sky
1601,Senneterre,CA,48.3835,-77.2328,55.24,80,100,1.32,overcast clouds
1602,Zavodouspenskoye,RU,56.8626,65.0155,53.82,74,95,10.85,overcast clouds
1603,Douglas,US,41.3,-96.167,87.67,65,0,9.22,clear sky
1604,Victor Harbor,AU,-35.5667,138.6167,57.0,81,18,8.7,few clouds
1605,Siniscola,IT,40.5719,9.6922,80.15,43,4,4.54,clear sky
1606,Margineni,RO,46.9,26.6333,69.17,17,2,3.58,clear sky
1607,Timiryazevskoye,RU,56.49,84.8769,70.09,70,41,9.48,scattered clouds
1608,Bithur,IN,26.6333,80.2833,94.39,48,29,10.8,scattered clouds
1609,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,59.59,94,75,8.95,light rain
1610,Naifaru,MV,5.4444,73.3657,83.14,77,100,15.28,light rain
1611,Freetown,SL,8.484,-13.2299,74.91,88,75,9.22,moderate rain
1612,Nicoya,CR,10.1483,-85.452,74.93,95,100,3.69,overcast clouds
1613,Pirovskoye,RU,57.6267,92.2658,69.1,56,0,5.39,clear sky
1614,Naryan-Mar,RU,67.6713,53.087,58.66,73,82,10.13,broken clouds
1615,Yangmei,CN,24.1023,112.5618,80.24,85,99,5.26,overcast clouds
1616,Oktyabrskiy,RU,54.4815,53.471,51.94,80,100,8.48,overcast clouds
1617,Asbe Teferi,ET,9.0833,40.8667,62.01,75,65,3.11,broken clouds
1618,Salatig,RO,47.3667,23.1333,69.91,59,8,3.58,clear sky
1619,Baherove,UA,45.3742,36.2971,71.83,58,26,6.42,scattered clouds
1620,Osoyoos,CA,49.0331,-119.4524,59.41,82,100,2.3,overcast clouds
1621,Chernyshevskiy,RU,63.0128,112.4714,70.95,44,100,2.55,overcast clouds
1622,Omaruru,NA,-21.4333,15.9333,53.04,53,0,3.04,clear sky
1623,Santa Clara,CU,22.4,-79.9667,73.06,94,75,3.44,broken clouds
1624,Kandalaksha,RU,67.162,32.4123,63.55,68,54,1.88,broken clouds
1625,Mustla,EE,58.2343,25.8584,64.42,83,69,5.61,broken clouds
1626,Nago,JP,26.5881,127.9761,88.65,79,37,11.9,scattered clouds
1627,Shebalino,RU,51.2917,85.6772,72.73,34,68,11.3,broken clouds
1628,Garowe,SO,8.4054,48.4845,73.74,65,91,27.78,overcast clouds
1629,Wanxian,CN,30.8039,108.3897,89.83,70,3,2.73,clear sky
1630,Lodwar,KE,3.1191,35.5973,74.41,63,60,8.95,broken clouds
1631,Chengdu,CN,30.6667,104.0667,93.09,46,0,2.24,clear sky
1632,Tanout,NE,14.9709,8.8879,83.8,43,66,14.83,broken clouds
1633,Rodeo,US,38.033,-122.2669,75.33,80,0,11.5,clear sky
1634,Muravlenko,RU,63.7898,74.523,53.8,53,12,4.38,few clouds
1635,Chateaubelair,VC,13.2833,-61.25,78.78,75,65,10.76,broken clouds
1636,Araouane,ML,18.9048,-3.5265,93.97,9,54,9.31,broken clouds
1637,Velka Bites,CZ,49.2884,16.2274,65.03,80,0,6.91,clear sky
1638,Vasterhaninge,SE,59.1167,18.1,56.73,92,43,10.89,scattered clouds
1639,Pangody,RU,65.85,74.4859,54.54,50,100,8.39,overcast clouds
1640,Sabya,SA,17.1495,42.6254,89.22,48,0,6.46,clear sky
1641,Hazorasp,UZ,41.3194,61.0742,73.24,29,0,7.65,clear sky
1642,Turtas,RU,58.9417,69.1325,56.16,58,10,11.68,clear sky
1643,Fuling,CN,29.7022,107.3919,89.04,67,2,3.13,clear sky
1644,Mae Sot,TH,16.7167,98.5667,85.42,78,75,3.44,broken clouds
1645,Mildura,AU,-34.2,142.15,57.07,63,0,12.5,clear sky
1646,Villaviciosa,ES,43.4813,-5.4357,63.61,97,98,3.06,overcast clouds
1647,Teshie,GH,5.5836,-0.1072,74.91,89,99,8.72,light rain
1648,Aswan,EG,24.0934,32.907,85.98,22,0,8.41,clear sky
1649,Moncton,CA,46.1159,-64.8019,57.69,59,40,6.91,scattered clouds
1650,Ryazanovskiy,RU,55.55,39.4333,63.1,68,0,2.44,clear sky
1651,Mahibadhoo,MV,3.7833,72.9667,83.08,76,100,11.7,overcast clouds
1652,Clayton,US,33.5335,-84.3666,81.45,86,75,4.61,broken clouds
1653,Gobo,JP,33.8833,135.15,76.23,91,100,12.55,light rain
1654,Uthai Thani,TH,15.3833,99.55,88.95,59,98,3.49,overcast clouds
1655,Jumla,NP,29.2747,82.1838,73.38,74,55,3.74,broken clouds
1656,Yazykovo,RU,55.2199,56.1353,51.1,81,99,9.37,overcast clouds
1657,Santo Antonio Da Platina,BR,-23.295,-50.0772,62.1,62,3,2.91,clear sky
1658,Alencon,FR,48.4333,0.0833,47.93,96,3,4.63,clear sky
1659,Castelo Do Piaui,BR,-5.3222,-41.5525,71.87,73,49,4.41,scattered clouds
1660,Rotenburg,DE,53.1167,9.4,54.05,95,22,6.42,few clouds
1661,Monrovia,LR,6.3005,-10.7969,74.97,78,96,5.88,overcast clouds
1662,Svetlyy Yar,RU,48.4748,44.781,62.2,62,2,9.4,clear sky
1663,Bernay,FR,49.1667,0.6667,55.29,89,0,5.93,clear sky
1664,Bhilwara,IN,25.35,74.6333,87.12,64,97,4.97,overcast clouds
1665,Viransehir,TR,37.2353,39.7631,81.0,20,0,8.57,clear sky
1666,Saint Andrews,US,34.0454,-81.1293,76.59,82,75,4.61,mist
1667,Seoni Malwa,IN,22.45,77.4667,80.46,85,67,5.93,light rain
1668,Olutanga,PH,7.3106,122.8464,81.84,74,100,3.29,overcast clouds
1669,Yahotyn,UA,50.2798,31.7625,66.42,57,1,2.35,clear sky
1670,Mazagao,BR,-0.115,-51.2894,78.85,96,4,3.06,clear sky
1671,Mananara,MG,-16.1667,49.7667,68.14,87,97,9.6,light rain
1672,Aksarka,RU,66.5606,67.7975,54.07,77,100,10.4,overcast clouds
1673,Praya,CV,14.9215,-23.5087,75.74,78,75,13.8,broken clouds
1674,Syracuse,IT,37.0881,15.2792,76.59,57,0,5.68,clear sky
1675,Popondetta,PG,-8.7537,148.2534,91.08,49,73,6.53,broken clouds
1676,Tombouctou,ML,20.0,-3.0,92.25,9,96,7.94,overcast clouds
1677,Sabalgarh,IN,26.25,77.4,94.21,48,88,11.43,overcast clouds
1678,Spisska Bela,SK,49.1872,20.4595,59.92,89,97,1.92,overcast clouds
1679,Ingraj Bazar,IN,25.0,88.15,91.67,58,53,7.23,broken clouds
1680,Biak,ID,-0.9131,122.8766,77.79,84,100,4.88,overcast clouds
1681,Saryg-Sep,RU,51.5,95.6,73.89,28,0,4.16,clear sky
1682,Dodge City,US,37.7528,-100.0171,85.24,53,0,17.27,clear sky
1683,Hervey Bay,AU,-25.2986,152.8535,59.02,95,100,3.0,light rain
1684,Council Bluffs,US,41.2619,-95.8608,87.98,64,0,9.22,clear sky
1685,Manthani,IN,18.65,79.6667,78.03,88,100,7.27,overcast clouds
1686,Kralendijk,BQ,12.15,-68.2667,80.58,83,20,13.8,few clouds
1687,Bambanglipuro,ID,-7.95,110.2833,85.42,67,29,2.51,scattered clouds
1688,Papara,BR,-3.9839,-38.7273,75.6,97,17,3.69,few clouds
1689,Bima,ID,-8.4667,118.7167,86.32,61,74,7.45,broken clouds
1690,Camargo,MX,27.6667,-105.1667,88.48,27,78,9.08,broken clouds
1691,Bageshwar,IN,29.85,79.7667,75.56,91,100,0.31,overcast clouds
1692,Marrakesh,MA,31.6315,-8.0083,71.67,64,0,9.22,clear sky
1693,Ibimirim,BR,-8.5406,-37.6903,69.17,86,100,12.44,overcast clouds
1694,Grafton,US,42.207,-71.6856,69.48,68,100,4.9,overcast clouds
1695,Barranca,PE,-10.75,-77.7667,61.54,83,55,6.82,broken clouds
1696,Kuching,MY,1.55,110.3333,88.02,70,20,4.61,few clouds
1697,Praia,CV,14.9215,-23.5087,75.74,78,75,13.8,broken clouds
1698,Kathu,TH,7.9178,98.3332,84.69,99,100,16.58,overcast clouds
1699,Cali,CO,3.4372,-76.5225,69.8,83,75,2.3,broken clouds
1700,Cairns,AU,-16.9167,145.7667,66.15,92,100,5.75,overcast clouds
1701,Gubkinskiy,RU,64.434,76.5026,55.17,49,8,2.66,clear sky
1702,Vila Do Maio,CV,15.1333,-23.2167,75.99,81,74,10.45,broken clouds
1703,Kirovskiy,RU,45.0917,133.5136,82.81,67,80,3.89,broken clouds
1704,Lac Du Bonnet,CA,50.2536,-96.0612,59.83,95,100,5.55,overcast clouds
1705,Rayong,TH,12.8333,101.4333,86.68,86,100,6.15,overcast clouds
1706,Nakapiripirit,UG,1.9167,34.7833,64.99,70,75,2.3,broken clouds
1707,El Tigre,VE,8.8875,-64.2454,75.81,80,58,9.64,broken clouds
1708,Malmesbury,ZA,-33.4608,18.7271,46.78,79,0,1.5,clear sky
1709,Qala,AZ,40.4418,50.1681,78.69,31,0,13.8,clear sky
1710,Teguise,ES,29.0605,-13.564,66.42,78,100,13.8,overcast clouds
1711,Martvili,GE,42.4144,42.3792,62.65,86,0,2.44,clear sky
1712,Vrangel,RU,42.7297,133.0839,67.05,83,77,15.68,broken clouds
1713,Bagontapay,PH,6.8589,124.9089,86.16,70,97,2.51,overcast clouds
1714,Yarada,IN,17.65,83.2667,84.52,74,75,6.91,haze
1715,Bukama,CD,-9.2,25.85,64.94,48,0,2.8,clear sky
1716,Chechat,IN,24.7667,75.8833,88.83,61,100,6.44,overcast clouds
1717,Khuzdar,PK,27.7384,66.6434,79.66,68,100,3.4,overcast clouds
1718,Nizhniy Kuranakh,RU,58.8353,125.4869,90.03,35,19,8.61,few clouds
1719,Payo,ID,-3.7508,103.6372,86.56,63,65,1.21,broken clouds
1720,Hue,VN,16.4667,107.6,95.11,46,20,6.91,few clouds
1721,Saint-Louis,SN,16.3333,-15.0,85.1,53,91,10.04,overcast clouds
1722,Kainantu,PG,-6.2887,145.8655,76.15,51,100,5.08,overcast clouds
1723,Umm Lajj,SA,25.0213,37.2685,83.35,58,39,3.49,scattered clouds
1724,Ulfborg,DK,56.2673,8.3217,55.89,81,86,14.88,overcast clouds
1725,San Francisco,US,37.7749,-122.4194,72.1,86,75,11.99,broken clouds
1726,Uglegorsk,RU,49.0833,142.0333,61.88,70,33,5.91,scattered clouds
1727,San Ramon De La Nueva Oran,AR,-23.1322,-64.326,55.42,85,100,2.08,overcast clouds
1728,Gari,RU,59.4307,62.3497,51.73,63,100,6.26,overcast clouds
1729,Concarneau,FR,47.875,-3.9225,54.39,92,3,7.36,clear sky
1730,Beyneu,KZ,45.3167,55.2,70.14,48,62,15.99,light rain
1731,Port Said,EG,31.2565,32.2841,80.01,68,0,9.78,clear sky
1732,Oksfjord,NO,70.2396,22.3479,62.78,74,100,9.82,overcast clouds
1733,Mizan Teferi,ET,6.9833,35.5833,58.3,86,68,2.68,broken clouds
1734,Pullman,US,46.7313,-117.1796,68.23,63,0,1.01,clear sky
1735,Great Falls,US,47.5002,-111.3008,59.41,92,75,8.05,light rain
1736,Skala,PL,50.2305,19.8536,65.08,82,20,1.14,moderate rain
1737,Kolokani,ML,13.5728,-8.0339,78.42,71,90,5.17,light rain
1738,Pontes E Lacerda,BR,-15.2261,-59.3353,72.63,56,97,1.9,overcast clouds
1739,Camopi,GF,3.1655,-52.3158,70.2,99,30,1.86,scattered clouds
1740,Ouro Preto Do Oeste,BR,-10.7481,-62.2158,78.87,52,32,1.72,scattered clouds
1741,Langham,CA,52.3668,-106.9679,65.01,77,100,11.97,overcast clouds
1742,Xingcheng,CN,40.6167,120.7167,80.35,79,59,12.66,broken clouds
